yr,holiday,workingday,atemp,hum,windspeed,season_fall,season_spring,season_summer,season_winter,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weathersit_Clear_Few Clouds,weathersit_Light rain_Light snow_Thunderstorm,weathersit_Mist_cloudy,cnt
0,0,1,0.304730054,0.630676607,0.512844813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.413138518
0,0,1,0.297291351,0.539416967,0.40770563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.426254027
0,0,1,0.331261033,0.643530077,0.161548003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.450759319
0,0,0,0.303920158,0.630248843,0.151300644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.413253566
0,0,0,0.354451355,0.797771722,0.126922784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.398412333
0,0,1,0.413290219,0.850470951,0.082084015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.435918086
0,0,1,0.495297091,0.976434961,0.433320421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.29590428
0,0,1,0.421587385,0.997858098,0.502572096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.078578003
0,0,1,0.233476288,0.596401028,0.448730527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.379659457
0,0,1,0.31302722,0.715509512,0.124363161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.413943856
0,0,0,0.245912192,0.5218509,0.434635692,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.364473079
0,0,0,0.228509277,0.503856041,0.091017547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.31304648
0,0,1,0.250879203,0.689802571,0.084643845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.378278877
0,0,1,0.291494755,0.606683805,0.243589551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.402784169
0,0,1,0.340356281,0.68251928,0.079507075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.427749655
0,0,1,0.437327192,0.652099743,0.506421015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.424183157
0,0,1,0.368529366,0.514567609,0.491027402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.408996779
0,0,0,0.223543579,0.576692031,0.455139894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.312586286
0,0,0,0.218566067,0.602827763,0.303846672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.277151404
0,0,1,0.264972965,0.655526992,0.310272531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.388978371
0,0,1,0.416609873,0.612253985,0.080769775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.428900138
0,0,1,0.458040572,0.882604627,0.410266078,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.303497469
0,0,1,0.455551816,0.778920308,0.051298232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.350437184
0,0,1,0.391747254,0.705655527,0.519210887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.251610676
0,0,0,0.289005999,0.557840617,0.346160039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.113782789
0,0,0,0.263697084,0.700569666,0.273566587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.08421537
0,1,0,0.310392761,0.521292545,0.447508026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.148987575
0,0,1,0.32627302,0.784061697,0.34233792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.131155085
0,0,1,0.263714148,0.518162468,0.559854397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.26231017
0,0,1,0.242604352,0.590403085,0.200012452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.276231017
0,0,1,0.314694266,0.654670437,0.230781124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.34249885
0,0,0,0.439800196,0.633247301,0.407697384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.283364013
1,0,0,0.389263748,0.712082262,0.350000711,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.261389784
1,1,0,0.227393537,0.392086375,0.633460071,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.22192821
1,0,1,0.06196346,0.453727506,0.707688334,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.254716981
1,0,1,0.052856399,0.426306427,0.334607098,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.269903359
1,0,1,0.261663812,0.538989203,0.221813371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.373907041
1,0,1,0.34285685,0.557411825,0.299989507,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.468936954
1,0,0,0.40916067,0.546701285,0.314111142,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.517602393
1,0,0,0.342845037,0.4781491,0.348712241,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.391509434
1,0,1,0.221060074,0.721508483,0.157725885,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.270823746
1,0,1,0.314712643,0.664804113,0.340486646,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.411412793
1,0,1,0.26745122,0.871465296,0.224357326,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.24792913
1,0,1,0.397555664,0.825621594,0.326911322,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.468821905
1,0,1,0.223531765,0.5218509,0.733327863,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.367234238
1,0,0,0.13653688,0.470437018,0.339725933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.284284399
1,0,0,0.108365108,0.431020051,0.471819916,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.263345605
1,1,0,0.146481403,0.537275064,0.430795019,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.261849977
1,0,1,0.374374529,0.736336247,0.673588192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.335135757
1,0,1,0.257518511,0.455869409,0.810267068,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.385872066
1,0,1,0.145661006,0.511568123,0.40770563,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.376208007
1,0,1,0.186247681,0.462724936,0.371818122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.361366774
1,0,0,0.125757522,0.854755784,0.412826527,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.147146802
1,0,0,0.109185505,0.818766067,0.365402571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.224919466
1,0,1,0.215256914,0.937017995,0.182068698,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.277266452
1,0,1,0.354461856,0.85946838,0.208990513,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.496663599
1,0,1,0.28320284,0.661953728,0.285894672,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.488725265
1,0,1,0.363574169,0.791344987,0.105147635,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.466290842
1,0,1,0.441456741,0.762210797,0.660264378,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.395075932
1,0,0,0.324626975,0.558697172,0.388473406,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.460308329
1,0,0,0.254193606,0.320051414,0.448714034,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.37057064
1,0,1,0.240941243,0.412167609,0.398704891,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.41440405
1,0,1,0.396740517,0.428449357,0.49358785,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.516221813
1,0,1,0.508604585,0.522279692,0.343609898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.524275196
1,0,1,0.419913776,0.691945501,0.339734179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.43016567
1,0,1,0.302268863,0.541559897,0.321817226,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.475034514
1,0,0,0.254198857,0.801627763,0.205133348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.32328578
1,0,0,0.243429999,0.707369666,0.316663344,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.336516337
1,0,1,0.285309619,0.639767609,0.270905123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.432811781
1,0,1,0.370208226,0.510282776,0.257667893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.500805338
1,0,1,0.245924006,0.743359383,0.229511208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.31983433
1,0,1,0.240105095,0.577977378,0.353855815,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.438104004
1,0,1,0.281544982,0.555269923,0.194893617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.438219052
1,0,0,0.173001881,0.751928021,0.55126803,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.247008744
1,0,0,0.029650325,0.477720308,0.797450395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.173377819
1,0,1,0.195377057,0.422879177,0.298701036,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.391164289
1,0,1,0.334559684,0.523136247,0.244886267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.448688449
1,0,1,0.357771009,0.546272494,0.328216285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.477105384
1,0,1,0.329592674,0.774207712,0.142315779,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.343189139
1,0,1,0.357771009,0.652527506,0.378200689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.475379659
1,0,0,0.362753772,0.549699743,0.347448509,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.494247584
1,0,0,0.245093108,0.530419537,0.475642034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.30683387
1,1,0,0.255073072,0.522186118,0.426104987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.357455131
1,0,1,0.283586129,0.611154756,0.377934749,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.432006443
1,0,1,0.411638925,0.58397635,0.437212632,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.54659457
1,0,1,0.479605852,0.570265296,0.347415524,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.579843534
1,0,1,0.435665396,0.758354756,0.443595199,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39864243
1,0,0,0.23181843,0.407026221,0.823075494,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.311780948
1,0,0,0.248400948,0.42159383,0.376928711,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.387367694
1,0,1,0.366073426,0.504712596,0.506402461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.494707777
1,0,1,0.360259765,0.407026221,0.352577652,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.499424758
1,0,1,0.52019909,0.632819537,0.421783973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.571560055
1,0,1,0.368551681,0.675663753,0.252565551,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.364933272
1,0,0,0.438974549,0.638817481,0.285911164,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.465255407
1,0,0,0.293966447,0.414738303,0.643574048,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.391279337
1,0,1,0.212779972,0.520565553,0.425641138,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.380924988
1,0,1,0.230987532,0.469580463,0.367952711,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.452600092
1,0,1,0.401706215,0.527848843,0.666679929,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.56304648
1,0,1,0.584824049,0.583547558,0.864143684,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.616658997
1,0,1,0.417435521,0.418594344,0.808970351,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.523124712
1,0,0,0.260817163,0.360325964,0.419233832,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.47123792
1,0,0,0.368325907,0.490444216,0.412713141,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.562471238
1,0,1,0.499487022,0.502999486,0.382049608,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.606994938
1,0,1,0.608878086,0.63496144,0.442323221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.670156466
1,0,1,0.616344354,0.521422108,0.191044698,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.723653935
1,0,1,0.595615222,0.595972237,0.262830021,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.709848136
1,0,1,0.468819931,0.865895116,0.187189595,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.501150483
1,0,0,0.559151534,0.77720617,0.182060452,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.898987575
1,0,0,0.505273117,0.832904884,0.215414311,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.67533364
1,0,1,0.595609971,0.749357326,0.288463366,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.705361252
1,0,1,0.603107742,0.830762982,0.203844878,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.698458353
1,0,1,0.569930892,0.844473008,0.138467479,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.714219972
1,0,1,0.593963927,0.854755784,0.196198579,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.787965946
1,0,1,0.644500374,0.713796401,0.1935969,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.959502991
1,0,0,0.535113249,0.910454499,0.351270628,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.385411873
1,0,0,0.470472538,0.905740874,0.408977608,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.572250345
1,0,1,0.472129083,0.491431362,0.751290171,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.636907501
1,0,1,0.310548965,0.298200514,0.339744487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.584445467
1,0,1,0.514395931,0.494858612,0.555133441,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.653014266
1,0,1,0.529299588,0.451585604,0.612813621,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.703060285
1,0,1,0.389263748,0.597257584,0.238470716,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.625517717
1,0,0,0.449759158,0.759211311,0.470498461,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.714795214
1,0,0,0.443955998,0.695372751,0.308975814,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.69247584
1,0,1,0.457379004,0.518609769,0.5973293,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.680395766
1,0,1,0.501969215,0.407883805,0.160267779,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.776576162
1,0,1,0.596435618,0.482861697,0.326927815,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.737919926
1,0,1,0.462170122,0.384747558,0.406408913,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.740335941
1,0,1,0.409144918,0.387746015,0.573103995,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.740681086
1,0,0,0.455562317,0.261354242,0.520499358,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.786355269
1,0,0,0.542584767,0.283632905,0.433347221,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.592153705
1,0,1,0.521862199,0.326478149,0.692278228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.640013806
1,0,1,0.468825181,0.447300771,0.467938012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.678324896
1,0,1,0.338928134,0.482843188,0.562561215,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.55683387
1,0,1,0.404993054,0.479434447,0.552572993,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.619765301
1,0,1,0.463016771,0.419879692,0.274349977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.73354809
1,0,0,0.536771107,0.517138303,0.34742377,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.855729406
1,0,0,0.649498888,0.522279692,0.417953608,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.817993557
1,1,0,0.703382555,0.577549614,0.541028298,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.730326737
1,0,1,0.681805461,0.401457069,0.517938909,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.767257248
1,0,1,0.496134552,0.585261697,0.299997753,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.499884952
1,0,1,0.543399914,0.629820051,0.089754846,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75276116
1,0,1,0.573234795,0.714224165,0.262805282,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.836171192
1,0,0,0.608867585,0.702228278,0.53846785,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.759549011
1,0,0,0.40748706,0.859040617,0.664138035,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.115623562
1,0,1,0.291477691,0.78834653,0.579511301,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.367234238
1,0,1,0.428199128,0.467009769,0.467954505,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.645536125
1,0,1,0.513565033,0.440017481,0.198734289,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.710308329
1,0,1,0.530978449,0.778063753,0.317960061,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.575701795
1,0,1,0.490357646,0.412167609,0.670502048,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.714565117
1,0,0,0.39173544,0.503427249,0.221788632,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.482972849
1,0,0,0.487055056,0.603684319,0.194850324,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.722733548
1,0,1,0.496998266,0.586118252,0.307679098,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.638518178
1,0,1,0.653628438,0.678234447,0.275638447,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.657846295
1,0,1,0.602271594,0.819622622,0.238452162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.707202025
1,0,1,0.60141313,0.79005964,0.229459669,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.736194202
1,0,1,0.671868814,0.756212853,0.28974359,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.721813162
1,0,0,0.6635874,0.778063753,0.269239388,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.789346526
1,0,0,0.6138766,0.76092545,0.262821775,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.729061206
1,0,1,0.588155517,0.682948072,0.42948181,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71916705
1,0,1,0.627966424,0.705226735,0.564117687,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.656465716
1,0,1,0.622130449,0.765210283,0.399983054,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.540151864
1,0,1,0.541742056,0.567694602,0.601295727,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.753566498
1,0,1,0.579874103,0.37060874,0.442296421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.806258629
1,0,0,0.61135634,0.494002057,0.207683489,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.852162908
1,0,0,0.66441436,0.592544987,0.417928869,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.701334561
1,0,1,0.618028464,0.81191054,0.392314078,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.324551312
1,0,1,0.652818542,0.817051928,0.257694694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.585941095
